天津,http://www.dianping.com/shop/22076946,陆壹捌餐厅,90.66666666666667,50,五大道,天津菜,91,92,89,139,新华路226号03幢1层29近大理道
天津,http://www.dianping.com/shop/95019366,Super Boom Burger爆爆大汉堡,90.33333333333333,50,滨江道,西式简餐,91,91,89,76,滨江道营口道和平大悦城一层
广州,http://www.dianping.com/shop/110266597,大滷爺,92.33333333333333,50,天河城/体育中心,潮汕菜,93,92,92,54,体育东路正佳广场五楼广正街
广州,http://www.dianping.com/shop/98948970,串八·炉端烧,92.0,50,兴盛路/跑马场,日本料理,94,91,91,174,马场西路黄埔大道西668号马会酒店大堂内
广州,http://www.dianping.com/shop/92411666,松月自慢料理,91.66666666666667,50,珠江新城,日本料理,90,93,92,383,珠江西路15号珠江城大厦商业4层
广州,http://www.dianping.com/shop/69998579,802居酒屋,91.33333333333333,50,中山二三路/东山口,寿司,92,90,92,286,较场东路31号
广州,http://www.dianping.com/shop/108302872,摩打食堂,90.66666666666667,50,石牌/龙口,日本料理,90,91,91,86,天河南二路34号
广州,http://www.dianping.com/shop/58456220,隴熙火锅,90.33333333333333,50,天河城/体育中心,川味火锅/麻辣火锅,90,91,90,147,天河北路392号2楼
广州,http://www.dianping.com/shop/18973892,蔬稻·匠心蔬果料理,90.0,45,珠江新城,素菜,89,91,90,116,侨鑫国际裙楼3层
广州,http://www.dianping.com/shop/48010200,KissBottle·星级餐吧,89.66666666666667,45,珠江新城,西餐,87,91,91,126,珠江新城马场路36号太阳新天地东广场停车场入口处
广州,http://www.dianping.com/shop/66250176,极炙·台灣精致炭火烤肉,89.33333333333333,50,天河城/体育中心,日式烧烤/烤肉,91,85,92,209,天河路178-188号新天河宾馆院内综合楼3楼
广州,http://www.dianping.com/shop/32501719,Mr.Fish鱼鲜生海鲜放题,89.0,45,高德置地/花城汇,自助餐,89,91,87,353,珠江新城花城大道85号高德置地冬广场5楼507-512铺
成都,http://www.dianping.com/shop/102198946,海底捞火锅,92.0,50,高新区,四川火锅,91,92,93,107,剑南大道中段998号世豪广场1栋5层C507号
成都,http://www.dianping.com/shop/99094746,园里火锅,91.66666666666667,50,高新区,四川火锅,90,94,91,142,府城大道西段505号仁和春天国际广场c座三层
成都,http://www.dianping.com/shop/66526423,红辣椒,91.33333333333333,50,桐梓林,川菜/家常菜,90,91,93,99,长荣路56号泛悦国际3号楼2层2-6号铺
成都,http://www.dianping.com/shop/59039228,朴田泰式海鲜火锅,91.0,50,科华北路,东南亚菜,90,93,90,139,长荣路56号泛悦国际广场1栋5号楼
成都,http://www.dianping.com/shop/100090279,集渔·泰式海鲜火锅,90.66666666666667,50,春熙路,火锅,91,92,89,117,下东大街169号晶融汇2期洋展购1号门
成都,http://www.dianping.com/shop/75141698,大龙燚火锅,90.33333333333333,50,春熙路,四川火锅,90,90,91,98,东大街下东大街段166号二层
成都,http://www.dianping.com/shop/96533954,赤宴,90.0,50,玉林,川菜/家常菜,90,90,90,54,衣冠庙兴蓉东巷12号
成都,http://www.dianping.com/shop/18720555,Let's Seafood,89.66666666666667,45,大慈寺,海鲜,88,91,90,251,中纱帽街8号成都远洋太古里西里1层1116
成都,http://www.dianping.com/shop/2461336,子非,89.33333333333333,50,宽窄巷子,川菜/家常菜,84,92,92,1019,宽巷子25号
成都,http://www.dianping.com/shop/90343673,饕林餐厅,89.0,50,盐市口,川菜/家常菜,90,88,89,66,学道街81号
杭州,http://www.dianping.com/shop/19700533,La Villa Restaurant,93.0,50,龙井/虎跑,西餐,92,94,93,1013,八盘岭路1号紫萱度假村内
杭州,http://www.dianping.com/shop/12594791,mamala 西餐厅,92.33333333333333,50,拱宸桥/上塘,西餐,91,93,93,242,通益路111号LOFT49艺术仓库12号
杭州,http://www.dianping.com/shop/97836264,贰千金LadyBund,92.0,50,开发区/高教园,西餐,91,93,92,380,江虹路1769号
杭州,http://www.dianping.com/shop/93484580,牛排家,91.66666666666667,50,庆春路沿线,牛排,90,93,92,260,武林路9号WakeTownA幢二楼203
杭州,http://www.dianping.com/shop/3379543,桂语山房高级餐厅,91.33333333333333,50,龙井/虎跑,创意菜,91,93,90,594,满觉陇路2-1号
杭州,http://www.dianping.com/shop/67161528,竹哩,91.0,50,星光大道,日本料理,90,93,90,391,科技馆街1505号凯瑞金座三楼
杭州,http://www.dianping.com/shop/69145776,月芽 · 自由餐厅,90.33333333333333,50,西溪,西餐,88,92,91,190,西溪慢生活街区C2-20
